tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,retweet_count,favorite_count,dog_breed_final,dog_stages,rating_num_new,rating_den_new
712097430750289920,,,2016-03-22 02:03:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can't even comprehend how confused this dog must be right now. / https://t.co/AGcQhIfK,,,,https://twitter.com/dog_rates/status/712097430750289920/photo/1,,1172,4144,Labrador_retriever,,10,10
712092745624633345,,,2016-03-22 01:45:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. / https://t.co/tAZiQJcG,,,,https://twitter.com/dog_rates/status/712092745624633345/photo/1,Steven,1016,3211,,,7,10
712085617388212225,,,2016-03-22 01:16:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Olive and Ruby. They are best buddies. Both / 
 like =  buddy https://t.co/yagmFdKlyL",,,,"https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",Olive,556,3531,Shih-Tzu,,11,10
712065007010385924,,,2016-03-21 23:55:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. / would still pet https://t.co/oGvskrhHt,,,,https://twitter.com/dog_rates/status/712065007010385924/photo/1,Chester,700,2451,,,6,10
711968124745228288,,,2016-03-21 17:30:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winston. He's trapped in a cup of coffee. Poor pupper. / someone free him https://t.co/ecUtKUuc,,,,https://twitter.com/dog_rates/status/711968124745228288/photo/1,Winston,2601,8776,,,10,10
711743778164514816,,,2016-03-21 02:38:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. / relatable af https://t.co/QcSIRDpfVg,,,,https://twitter.com/dog_rates/status/711743778164514816/photo/1,Roosevelt,1101,3095,Lakeland_terrier,,11,10
711732680602345472,,,2016-03-21 01:54:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I want to hear the joke this dog was just told. / https://t.co/KiuZqqOD,,,,"https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1,https://twitter.com/dog_rates/status/711732680602345472/photo/1",,4653,9756,Ibizan_hound,,10,10
711694788429553666,,,2016-03-20 23:23:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh. My. God. / magical af https://t.co/EzujQrKAZ,,,,https://twitter.com/dog_rates/status/711694788429553666/photo/1,,20500,35865,,,13,10
711652651650457602,,,2016-03-20 20:36:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gary. He just wanted to say hi. / very personable pup https://t.co/SkCbhmKSW,,,,https://twitter.com/dog_rates/status/711652651650457602/photo/1,Gary,1037,4228,,,9,10
711363825979756544,,,2016-03-20 01:28:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Please, no puparazzi"" / https://t.co/nJIXSPfedK",,,,"https://twitter.com/dog_rates/status/711363825979756544/photo/1,https://twitter.com/dog_rates/status/711363825979756544/photo/1",,1287,3996,Pembroke,,11,10
711306686208872448,,,2016-03-19 21:41:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What hooligan sent in pictures w/out a dog in them? Churlish af. / just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,,,,"https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://twitter.com/dog_rates/status/711306686208872448/photo/1",,819,3596,Dandie_Dinmont,,3,10
711008018775851008,,,2016-03-19 01:54:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. / hang in there pupper https://t.co/iNMBgW,,,,https://twitter.com/dog_rates/status/711008018775851008/photo/1,Chuckles,710,3275,French_bulldog,,11,10
710997087345876993,,,2016-03-19 01:11:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milo and Amos. They are the best of pals. Both / would pet at the same time https://t.co/MvBHEyyD,,,,https://twitter.com/dog_rates/status/710997087345876993/photo/1,Milo,1561,4960,malamute,,12,10
710844581445812225,,,2016-03-18 15:05:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Staniel. His selfie game is strong af. / I'd snapchat with Staniel https://t.co/UgkTwTKyM,,,,https://twitter.com/dog_rates/status/710844581445812225/photo/1,Staniel,779,2775,Pembroke,,10,10
710833117892898816,,,2016-03-18 14:19:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. / would bring home to mom https://t.co/PmTRkxZkq,,,,https://twitter.com/dog_rates/status/710833117892898816/photo/1,Sora,606,2937,Pembroke,,12,10
710658690886586372,,,2016-03-18 02:46:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a brigade of puppers. All look very prepared for whatever happens next. / https://t.co/ebROm,,,,https://twitter.com/dog_rates/status/710658690886586372/photo/1,,636,2529,soft-coated_wheaten_terrier,,80,80
710609963652087808,,,2016-03-17 23:33:12,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",I've watched this a million times and you probably will too. / (vid by @emily_galasso) https://t.co/DURbNDiy,,,,https://vine.co/v/idaTpwH5TgU,,2624,5227,,,12,10
710588934686908417,,,2016-03-17 22:09:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Beemo. He's a Chubberflop mix. / would cross the world for https://t.co/kzMVMUHBV,,,,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",Beemo,2107,4968,Pembroke,,12,10
710296729921429505,,,2016-03-17 02:48:31,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Oshie. / please enjoy (vid by @catherinec) https://t.co/VmtzwAuotq,,,,https://vine.co/v/iw9hUFAMerV,Oshie,833,2574,,,12,10
710283270106132480,,,2016-03-17 01:55:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. / https://t.co/ONuBILIYXZ,,,,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",Gunner,580,2308,Shih-Tzu,,11,10
710272297844797440,,,2016-03-17 01:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. / https://t.co/odfLzBonG,,,,https://twitter.com/dog_rates/status/710272297844797440/photo/1,,1425,4945,Old_English_sheepdog,,11,10
710269109699739648,,,2016-03-17 00:58:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The squad is back for St. Patrick's Day! ☘ 💚
/ for all https://t.co/OcCDbbng",,,,https://twitter.com/dog_rates/status/710269109699739648/photo/1,,1257,2613,pug,,13,10
710153181850935296,,,2016-03-16 17:18:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. / would pet so well https://t.co/fGPkEtI,,,,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",Lacy,1006,3153,cocker_spaniel,,11,10
710140971284037632,,,2016-03-16 16:29:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. / https://t.co/nLuPYpY,,,,https://twitter.com/dog_rates/status/710140971284037632/photo/1,Tater,1008,3017,Pekinese,,8,10
710117014656950272,,,2016-03-16 14:54:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. / very nifty https://t.co/hOXmLtxV,,,,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",,2233,5999,toy_poodle,,11,10
709918798883774466,,,2016-03-16 01:46:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. / snuggable af https://t.co/RgLcvDqG,,,,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",Watson,1215,3250,Pembroke,,12,10
709901256215666688,,,2016-03-16 00:37:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeRateDogs stickers are here and they're /! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/kxsufRKYm https://t.co/ShXkVr",,,,"http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",,112,732,,,12,10
709852847387627521,,,2016-03-15 21:24:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*lets out a tiny whimper and then collapses* .../ https://t.co/BNdVZEHRow,,,,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",,1336,3824,Chihuahua,,12,10
709566166965075968,,,2016-03-15 02:25:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. / would do whatever it takes to pet https://t.co/EjaUbh,,,,https://twitter.com/dog_rates/status/709566166965075968/photo/1,Olaf,1367,3865,chow,,12,10
709556954897764353,,,2016-03-15 01:48:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. / would strategically capture https://t.co/ijJBDuOIC,,,,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",Cecil,1204,3593,golden_retriever,,12,10
709519240576036864,,,2016-03-14 23:19:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). / rad as hell https://t.co/aczGAVdK,,,,https://twitter.com/dog_rates/status/709519240576036864/photo/1,Vince,277,1620,cocker_spaniel,,9,10
709449600415961088,,,2016-03-14 18:42:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel / petable af https://t.co/cafnYEPo,,,,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",Karma,665,2420,Maltese_dog,,10,10
709409458133323776,,,2016-03-14 16:02:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Billy. He sensed a squirrel. / damn it Billy https://t.co/YuKVZA,,,,https://twitter.com/dog_rates/status/709409458133323776/photo/1,Billy,788,2855,Shetland_sheepdog,,8,10
709225125749587968,,,2016-03-14 03:50:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walker. He's a Butternut Khalifa. Appears fuzzy af. / would hug for a ridiculous amount of time https://t.co/kfEWHSALn,,,,https://twitter.com/dog_rates/status/709225125749587968/photo/1,Walker,647,2615,Labrador_retriever,,11,10
709207347839836162,,,2016-03-14 02:39:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's trying on her prom dress. Stunning af / https://t.co/qcZDZGCapg,,,,https://twitter.com/dog_rates/status/709207347839836162/photo/1,Penny,6567,13755,Chihuahua,,11,10
709198395643068416,,,2016-03-14 02:04:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. / would hug all at once https://t.co/sedreivTK",,,,https://twitter.com/dog_rates/status/709198395643068416/photo/1,,721,2634,borzoi,,45,50
709179584944730112,,,2016-03-14 00:49:23,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Sammy. He's in a tree. Very excited about it. / https://t.co/CLeETEjeF,,,,https://vine.co/v/iwAjdlEjwMl,Sammy,763,2213,,,13,10
709158332880297985,,,2016-03-13 23:24:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) / https://t.co/FjAjggXrR,,,,https://twitter.com/dog_rates/status/709158332880297985/photo/1,Rodney,470,2236,Siberian_husky,,10,10
709042156699303936,,,2016-03-13 15:43:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart / https://t.co/BkkVNupd,,,,https://twitter.com/dog_rates/status/709042156699303936/photo/1,Klevin,1864,5197,Rottweiler,,9,10
708853462201716736,,,2016-03-13 03:13:29,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Lucy. She doesn't understand fetch. / try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf,,,,https://vine.co/v/iHl2UDEBZ95,Lucy,745,1941,,,8,10
708845821941387268,,,2016-03-13 02:43:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. / https://t.co/DLJBssvI,,,,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",,1015,3226,schipperke,,9,10
708834316713893888,,,2016-03-13 01:57:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. / https://t.co/VdFqHIIGn,,,,https://twitter.com/dog_rates/status/708834316713893888/photo/1,Malikai,571,1860,Eskimo_dog,,10,10
708810915978854401,,,2016-03-13 00:24:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He's a wonderful father to his two pups. Heartwarming af. / for all https://t.co/KcuJXLr,,,,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",Mister,7848,18036,golden_retriever,,10,10
708738143638450176,,,2016-03-12 19:35:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coco. She gets to stay on the Bachelor for another week. Super pumped / https://t.co/wsCBLFNxD,,,,https://twitter.com/dog_rates/status/708738143638450176/photo/1,Coco,917,2997,Pomeranian,,11,10
708711088997666817,,,2016-03-12 17:47:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He really likes tennis balls. / https://t.co/AhWlYTUBQ,,,,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",Smokey,834,2790,German_short-haired_pointer,,11,10
708479650088034305,,,2016-03-12 02:28:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. / I'm in love with this picture https://t.co/uCkUqAzW,,,,https://twitter.com/dog_rates/status/708479650088034305/photo/1,Bear,765,2768,Shih-Tzu,,13,10
708469915515297792,,,2016-03-12 01:49:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bobble. He's a Croatian Galifianakis. Hears everything within  miles. / would snug diligently https://t.co/VwDcPTDzk,,,,https://twitter.com/dog_rates/status/708469915515297792/photo/1,Bobble,926,3357,Chihuahua,,11,10
708400866336894977,,,2016-03-11 21:15:02,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",RT if you are as ready for summer as this pup is / https://t.co/xdNNEZdGJY,,,,https://vine.co/v/iHFqnjKVbIQ,,11330,17516,,,12,10
708356463048204288,,,2016-03-11 18:18:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. That is his castle. He protects it with his life. He's also squishy af. / would squish softly https://t.co/oSuEGwBhX,,,,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",Oliver,1520,3929,pug,,10,10
708349470027751425,,,2016-03-11 17:50:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is River. He's changing the trumpet game. Innovative af. / such a good boy https://t.co/tKaAxQfd,,,,https://twitter.com/dog_rates/status/708349470027751425/photo/1,River,831,2568,basenji,,11,10
708149363256774660,,,2016-03-11 04:35:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jebberson. He's the reigning hide and seek world champion. / hasn't lost his touch https://t.co/VEFkvWCoHF,,,,https://twitter.com/dog_rates/status/708149363256774660/photo/1,Jebberson,1727,4672,Cardigan,,10,10
708130923141795840,,,2016-03-11 03:22:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... / https://t.co/XKhobeGuvT,,,,https://twitter.com/dog_rates/status/708130923141795840/photo/1,,943,3707,French_bulldog,,11,10
708119489313951744,,,2016-03-11 02:36:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He basks in the glory of rebellion. / probably a preteen https://t.co/kDamUfeIpm,,,,https://twitter.com/dog_rates/status/708119489313951744/photo/1,Cooper,1102,2937,Norwich_terrier,,9,10
708109389455101952,,,2016-03-11 01:56:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remington. He was caught off guard by the magical floating cheese. Spooked af. / deep breaths pup https://t.co/mhPSADiJmZ,,,,https://twitter.com/dog_rates/status/708109389455101952/photo/1,Remington,610,2124,Staffordshire_bullterrier,,10,10
708026248782585858,,,2016-03-10 20:26:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and watch this video. Frank is stuck in a loop. / (Vid by @klbmatty) https://t.co/AJsTIVU,,,,https://twitter.com/dog_rates/status/708026248782585858/video/1,,2166,4799,malinois,,13,10
707995814724026368,,,2016-03-10 18:25:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes - in . seconds (damn) / hero af https://t.co/NiQQWzIzzq,,,,https://twitter.com/dog_rates/status/707995814724026368/photo/1,Farfle,1273,3385,,,12,10
707983188426153984,7.079800658926674e+17,2319108198.0,2016-03-10 17:35:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@serial @MrRoles OH MY GOD I listened to all of season  during a single road trip. I love you guys! I can confirm Bernie's / rating :),,,,,,2,52,,,12,10
707969809498152960,,,2016-03-10 16:42:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever / good luck pup https://t.co/dGoTWNfIsm,,,,https://twitter.com/dog_rates/status/707969809498152960/photo/1,Rufus,1097,2941,toy_poodle,,11,10
707776935007539200,,,2016-03-10 03:55:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). / https://t.co/DBfyeDsB,,,,https://twitter.com/dog_rates/status/707776935007539200/photo/1,Sadie,1079,3593,miniature_pinscher,,11,10
707741517457260545,,,2016-03-10 01:35:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. / head up pup https://t.co/nMgoueIR,,,,https://twitter.com/dog_rates/status/707741517457260545/photo/1,,696,2718,whippet,,10,10
707738799544082433,,,2016-03-10 01:24:13,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",He's doing his best. / very impressive that he got his license in the first place  https://t.co/vRmkkOLcN,,,,https://vine.co/v/hUvHKYrdb1d,,2785,4495,,,12,10
707693576495472641,,,2016-03-09 22:24:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminus. He's in a tub for some reason. What a jokester. Smh / churlish af https://t.co/LEDTpi,,,,https://twitter.com/dog_rates/status/707693576495472641/photo/1,Jiminus,1133,3765,,,7,10
707629649552134146,,,2016-03-09 18:10:30,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",We usually don't rate marshmallows but this one's having so much fun in the snow. / (vid by @kylejk) https://t.co/NLKwOioBh,,,,https://vine.co/v/iHhBOTl5p9z,,997,2834,,,10,10
707610948723478529,,,2016-03-09 16:56:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. / https://t.co/oHKJHghrp,,,,https://twitter.com/dog_rates/status/707610948723478529/photo/1,Harper,7236,18557,golden_retriever,,12,10
707420581654872064,,,2016-03-09 04:19:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee / https://t.co/xOrUyjK,,,,https://twitter.com/dog_rates/status/707420581654872064/photo/1,Keurig,789,2499,kuvasz,,4,10
707411934438625280,,,2016-03-09 03:45:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both / https://t.co/uQsCJpf",,,,https://twitter.com/dog_rates/status/707411934438625280/photo/1,,673,2486,Lakeland_terrier,,11,10
707387676719185920,,,2016-03-09 02:08:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) / would put on track team https://t.co/XPozGnE,,,,https://twitter.com/dog_rates/status/707387676719185920/photo/1,Clarkus,1490,3835,Chihuahua,,10,10
707377100785885184,,,2016-03-09 01:26:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog just brutally murdered a snowman. Currently toying with its nutritious remains / would totally still pet https://t.co/iKThgKnWj,,,,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",,1214,3603,golden_retriever,,9,10
707315916783140866,,,2016-03-08 21:23:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finnegus. He's trapped in a snow globe. Poor pupper. / would make sure no one shook it https://t.co/BjpOajQ,,,,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",Finnegus,727,2698,Bernese_mountain_dog,,10,10
707297311098011648,,,2016-03-08 20:09:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She can go from sweet to scary af in a matter of seconds. / points deducted for cats on pajamas https://t.co/BdmZmJBdK,,,,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",Cassie,903,3022,Blenheim_spaniel,,10,10
707059547140169728,,,2016-03-08 04:25:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. / https://t.co/DrorfYKL,,,,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",Cupcake,759,2796,Samoyed,,11,10
707038192327901184,,,2016-03-08 03:00:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. / mysterious af https://t.co/zcsEXjj,,,,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",Kathmandu,900,2404,pug,,10,10
707021089608753152,,,2016-03-08 01:52:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. / would never let go of https://t.co/gHtWcgyy,,,,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",Tucker,1540,4433,cocker_spaniel,,12,10
707014260413456384,,,2016-03-08 01:25:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ellie. She requests to be carried around in a lacrosse stick at all times. / impossible to say no https://t.co/yCmdzU,,,,https://twitter.com/dog_rates/status/707014260413456384/photo/1,Ellie,664,2502,Chihuahua,,11,10
706904523814649856,,,2016-03-07 18:09:06,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Ever seen a dog pet another dog? Both / truly an awe-inspiring scene. (Vid by @mdougherty) https://t.co/PoKfcwf,,,,https://vine.co/v/iXQAm5Lrgrh,,8830,15961,,,13,10
706901761596989440,,,2016-03-07 17:58:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. / https://t.co/FMUxirpYu,,,,https://twitter.com/dog_rates/status/706901761596989440/photo/1,Elliot,680,2264,,,3,10
706681918348251136,,,2016-03-07 03:24:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. / I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,,,,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",Katie,1103,3627,toy_poodle,,12,10
